model_name,model_source_url,tags_source_url,translation_source_url,tag_id,tag,display_name_en,wd14_category_id,wd14_category,semantic_class,chinese_translation,chinese_description,english_description,translation_method,note
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,501057,breastless_clothes,breastless clothes,0,general,Attire / Accessory,露胸衣服,设计成有意暴露胸部而不是提供任何实际遮盖的服装,Clothing designed to intentionally expose the breasts rather than provide any real coverage,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1304064,black_apron,black apron,0,general,Attire / Accessory,黑色围裙,一条黑色的围裙,An apron that is colored black,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,447780,peeking,peeking,0,general,Other General,偷看,尝试不被发现地看某物,To look at something while trying not to be noticed,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,520473,beard_stubble,beard stubble,0,general,Attire / Accessory,胡茬,剃须后在脸上剩下的短而粗的毛发。,"Short, coarse hair remaining on the face after partially shaving a beard.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,721674,purple_scarf,purple scarf,0,general,Attire / Accessory,紫色围巾,一条紫色的围巾,A scarf that's colored purple,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,420964,hip_bones,hip bones,0,general,Body / Appearance,髋骨,髋骨明显突出,Hip bone visibly protruding,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,389161,french_fries,french fries,0,general,Other General,炸薯条,长条状切割的土豆经过油炸制作而成的食品。,Long cut strips of potatoes that are deep fried.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,637281,mechanical_legs,mechanical legs,0,general,Body / Appearance,机械腿,一个有机械腿的角色。,A character with mechanical legs.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1515361,white_theme,white theme,0,general,Other General,白色主题,图片中白色是主要颜色。,An image where white is the dominant color.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1327736,purple_coat,purple coat,0,general,Attire / Accessory,紫色外套,紫色的外套,A coat that is colored purple,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,633519,american_flag_bikini,american flag bikini,0,general,Attire / Accessory,美国国旗比基尼,印有星条旗图案的比基尼。,Bikini which features the Stars and Stripes.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,419258,child_on_child,child on child,0,general,Person Count / Identity,儿童间互动,幼年儿童之间的性或恋爱互动,Sexual or romantic interaction between prepubescent children,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,2848,wedding,wedding,0,general,Other General,婚礼,婚礼传统包括抛花仪式、吊袜带、婚纱、面纱、戒指、蛋糕和新娘服饰。,"Wedding traditions include bouquet and garter toss, wedding dress, veil, rings, cake, and bridal attire.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,493584,striped_pants,striped pants,0,general,Attire / Accessory,条纹裤,裤子上有条纹,Pants that are striped,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1819565,jirai_kei,jirai kei,0,general,Attire / Accessory,地雷系,"起源于日本歌舞伎町的""地雷型""女孩的时尚亚文化，自2020年以来开始流行。","A fashion subculture for ""landmine-type"" girls originating in Japan's Kabukichō district popular since 2020.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1326377,black_corset,black corset,0,general,Attire / Accessory,黑色束身衣,黑色的束身衣。,A black corset.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,489623,glowstick,glowstick,0,general,Other General,荧光棒,一种棒状的化学光源，通常被称为“Cyalume”。,"A stick-shaped chemical light, usually called a ""Cyalume"".",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1338640,yellow_scrunchie,yellow scrunchie,0,general,Attire / Accessory,黄色发圈,一个黄色的发圈,A scrunchie that is colored yellow,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,433752,yunomi,yunomi,0,general,Other General,汤吞,一种高而圆柱状的无柄茶杯，在日本用于喝绿茶。,"A tall, roughly cylindrical cup with no handle, used in Japan to drink green tea.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,662701,brown_ribbon,brown ribbon,0,general,Attire / Accessory,棕色的缎带,棕色的缎带。,A ribbon that's colored brown.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,15996,moonlight,moonlight,0,general,Other General,月光,夜晚由月亮发出的苍白的白色到蓝色的光,"A pale, white to bluish light cast by the moon at night",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,481778,stage_lights,stage lights,0,general,Other General,舞台灯光,在表演中照射在舞台和/或观众上的明亮灯光,Bright lights that are shone upon the stage and/or audience during performances,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,816551,jackal_ears,jackal ears,0,general,Attire / Accessory,豺狼耳朵,角色有基于豺狼的动物耳朵。,Characters who have animal ears based off of a jackal.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,464876,bento,bento,0,general,Other General,便当,日式盒饭通常由米饭、鱼或肉、玉子烧及一到两种腌制或熟蔬菜装在盒状容器中组成。,"A Japanese packed lunch usually consisting of rice, fish or meat, tamagoyaki, and one or more pickled or cooked vegetables in a box-shaped container.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1637933,evolutionary_line,evolutionary line,0,general,Other General,进化谱系,此标签用于围绕宝可梦及类似系列的进化谱系相关的帖子。,This tag is for posts centered around evolutionary lines of Pokemon and similar franchises.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,523426,hand_grab,hand grab,0,general,Body / Appearance,握手,一个人正在主动抓住另一只手。,One character is actively grabbing another's hand.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,2316,carpet,carpet,0,general,Other General,地毯,用厚实织物制成的覆盖整个房间从墙到墙的地板覆盖物。,"A floor covering made from thick woven fabric that fits a particular room, covering from wall to wall.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1447394,whistle_around_neck,whistle around neck,0,general,Other General,脖子上的哨子,一个哨子挂在一个人的脖子上的项链上。,A whistle on a necklace is hanging off of a person's neck.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,640820,spoken_anger_vein,spoken anger vein,0,general,Other General,言语愤怒筋,言语气泡中有一条愤怒筋,An anger vein inside a speech bubble,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,9101,cigar,cigar,0,general,Other General,雪茄,一种紧紧卷起的干燥发酵烟草捆。,A tightly rolled bundle of dry and fermented tobacco.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,511736,heart_in_mouth,heart in mouth,0,general,Expression / Gaze,嘴里有心形,角色嘴里画有心形，通常在舌头上。,"A heart shape drawn in a character's mouth, usually on the tongue.",deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,1627141,gae_bolg_(fate),gae bolg (fate),0,general,Other General,岩葬破灭之枪 (fate),一支可以根据命令刺穿目标心脏的红色长矛。,A long red spear that can pierce the target's heart on command.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3,https://huggingface.co/SmilingWolf/wd-vit-tagger-v3/resolve/main/selected_tags.csv,https://huggingface.co/datasets/deepghs/tags_meta,587435,side_cutout,side cutout,0,general,Attire / Accessory,侧面开口,衣服侧面有一个开口暴露角色皮肤，从腋下到臀部之间的区域。,An opening in the sides of a garment exposing a character's skin somewhere between the underarm and the hip.,deepghs_tags_meta_general_tags.csv,語義分類為規則式分組，非模型官方欄位。
